Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781579305,10,,Aggregated,2.500000,0.000000,1400,1900,2300,2500,3400,4200,5500,8700,9500,9500,9500,758,0,1400,1678.6629389841746,125.60556000062206,9513.688000999537,1227.4881266490765
1781579306,10,,Aggregated,2.400000,0.000000,1300,1900,2300,2500,3400,4200,5500,8700,9500,9500,9500,763,0,1300,1671.5907241415512,125.60556000062206,9513.688000999537,1226.4233289646133
1781579307,10,,Aggregated,2.400000,0.000000,1300,1900,2200,2500,3400,4200,5500,8700,9500,9500,9500,765,0,1300,1667.8328055790907,125.60556000062206,9513.688000999537,1225.8509803921568
1781579308,10,,Aggregated,2.900000,0.000000,1300,1900,2200,2500,3400,4200,5500,8700,9500,9500,9500,767,0,1300,1665.581978996093,125.60556000062206,9513.688000999537,1225.7770534550195
1781579309,10,,Aggregated,2.900000,0.000000,1300,1800,2200,2500,3400,4200,5500,8700,9500,9500,9500,773,0,1300,1659.4444058331208,125.60556000062206,9513.688000999537,1224.4294954721863
1781579310,10,,Aggregated,2.800000,0.000000,1300,1800,2200,2500,3400,4200,5500,8700,9500,9500,9500,775,0,1300,1656.5668970877443,125.60556000062206,9513.688000999537,1224.4361290322581
1781579311,10,,Aggregated,3.300000,0.000000,1300,1800,2200,2500,3400,4200,5500,8700,9500,9500,9500,778,0,1300,1652.634838163241,125.60556000062206,9513.688000999537,1224.4331619537274
1781579312,10,,Aggregated,3.300000,0.000000,1300,1800,2200,2500,3400,4200,5500,8700,9500,9500,9500,779,0,1300,1651.6885297869076,125.60556000062206,9513.688000999537,1224.4634146341464
1781579313,10,,Aggregated,3.300000,0.000000,1300,1800,2200,2500,3400,4200,5500,8700,9500,9500,9500,784,0,1300,1649.6596823903055,125.60556000062206,9513.688000999537,1224.3265306122448
1781579314,10,,Aggregated,3.200000,0.000000,1300,1800,2200,2500,3400,4200,5500,8700,9500,9500,9500,785,0,1300,1648.559254931208,125.60556000062206,9513.688000999537,1224.5490445859873
1781579315,10,,Aggregated,3.000000,0.000000,1300,1800,2200,2500,3400,4200,5500,8700,9500,9500,9500,791,0,1300,1642.5071993350168,125.60556000062206,9513.688000999537,1223.9393173198482
1781579316,10,,Aggregated,3.200000,0.000000,1300,1800,2200,2500,3400,4200,5500,8700,9500,9500,9500,794,0,1300,1637.284759429469,125.60556000062206,9513.688000999537,1223.2607052896726
1781579317,10,,Aggregated,3.500000,0.000000,1300,1800,2200,2500,3400,4200,5500,8700,9500,9500,9500,798,0,1300,1631.9428182042575,125.60556000062206,9513.688000999537,1222.779448621554
1781579318,10,,Aggregated,3.500000,0.000000,1300,1800,2200,2500,3400,4200,5500,8700,9500,9500,9500,799,0,1300,1631.101030712139,125.60556000062206,9513.688000999537,1222.7271589486859
1781579319,10,,Aggregated,3.100000,0.000000,1300,1800,2200,2500,3400,4200,5500,8700,9500,9500,9500,800,0,1300,1630.908509938748,125.60556000062206,9513.688000999537,1222.8725
1781579320,10,,Aggregated,3.000000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,802,0,1300,1630.3508319127175,125.60556000062206,9513.688000999537,1222.501246882793
1781579321,10,,Aggregated,3.300000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,804,0,1300,1632.7089986119397,125.60556000062206,9513.688000999537,1222.5746268656717
1781579322,10,,Aggregated,2.700000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,808,0,1300,1633.9056854702965,125.60556000062206,9513.688000999537,1221.6856435643565
1781579323,10,,Aggregated,2.700000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,809,0,1300,1634.4327031940675,125.60556000062206,9513.688000999537,1221.8467243510506
1781579324,10,,Aggregated,2.700000,0.000000,1300,1800,2200,2500,3300,4200,5500,8600,9500,9500,9500,812,0,1300,1640.514451220444,125.60556000062206,9513.688000999537,1225.2401477832511
1781579325,10,,Aggregated,2.700000,0.000000,1300,1800,2200,2500,3300,4200,5500,8600,9500,9500,9500,814,0,1300,1640.4815089938609,125.60556000062206,9513.688000999537,1225.4914004914006
1781579326,10,,Aggregated,2.600000,0.000000,1300,1800,2200,2500,3300,4200,5500,8600,9500,9500,9500,817,0,1300,1641.2236214222817,125.60556000062206,9513.688000999537,1225.8212974296205
1781579327,10,,Aggregated,2.300000,0.000000,1300,1800,2200,2500,3300,4200,5500,8600,9500,9500,9500,819,0,1300,1643.0660761159993,125.60556000062206,9513.688000999537,1226.025641025641
1781579328,10,,Aggregated,2.200000,0.000000,1300,1800,2200,2500,3300,4100,5500,8600,9500,9500,9500,821,0,1300,1643.955944091356,125.60556000062206,9513.688000999537,1226.2387332521316
1781579329,10,,Aggregated,2.200000,0.000000,1300,1800,2200,2500,3300,4100,5500,8600,9500,9500,9500,824,0,1300,1644.0654398167521,125.60556000062206,9513.688000999537,1226.376213592233
1781579330,10,,Aggregated,2.100000,0.000000,1300,1800,2200,2500,3300,4100,5500,8600,9500,9500,9500,828,0,1300,1642.2533796473467,125.60556000062206,9513.688000999537,1226.4287439613527
1781579331,10,,Aggregated,2.100000,0.000000,1300,1800,2200,2500,3300,4100,5500,8600,9500,9500,9500,831,0,1300,1639.0081442346623,125.60556000062206,9513.688000999537,1226.3549939831528
1781579332,10,,Aggregated,2.500000,0.000000,1300,1800,2200,2500,3300,4100,5500,8600,9500,9500,9500,833,0,1300,1636.6669087755138,125.60556000062206,9513.688000999537,1226.3193277310925
1781579333,10,,Aggregated,2.700000,0.000000,1300,1800,2200,2500,3300,4100,5500,8600,9500,9500,9500,836,0,1300,1634.8078082141176,125.60556000062206,9513.688000999537,1226.5275119617224
1781579334,10,,Aggregated,2.600000,0.000000,1300,1800,2200,2400,3300,4100,5500,8600,9500,9500,9500,841,0,1300,1631.1152314447127,125.60556000062206,9513.688000999537,1226.0202140309157
1781579335,10,,Aggregated,2.600000,0.000000,1300,1800,2200,2400,3300,4100,5500,8600,9500,9500,9500,843,0,1300,1629.540187516018,125.60556000062206,9513.688000999537,1226.0581257413999
1781579336,10,,Aggregated,2.600000,0.000000,1300,1800,2200,2400,3300,4100,5500,8600,9500,9500,9500,845,0,1300,1626.2722991017765,125.60556000062206,9513.688000999537,1225.3668639053255
1781579337,10,,Aggregated,2.800000,0.000000,1300,1800,2200,2400,3300,4100,5400,8600,9500,9500,9500,851,0,1300,1622.1971344512333,125.60556000062206,9513.688000999537,1225.069330199765
1781579338,10,,Aggregated,2.800000,0.000000,1300,1800,2200,2400,3300,4100,5400,8600,9500,9500,9500,851,0,1300,1622.1971344512333,125.60556000062206,9513.688000999537,1225.069330199765
1781579339,10,,Aggregated,3.000000,0.000000,1300,1800,2100,2400,3300,4100,5400,8600,9500,9500,9500,857,0,1300,1617.114973994167,125.60556000062206,9513.688000999537,1224.5624270711785
1781579340,10,,Aggregated,3.000000,0.000000,1300,1800,2100,2400,3300,4100,5400,8600,9500,9500,9500,859,0,1300,1615.072829583238,125.60556000062206,9513.688000999537,1224.0267753201397
1781579341,10,,Aggregated,3.100000,0.000000,1300,1800,2100,2400,3300,4100,5400,8600,9500,9500,9500,861,0,1300,1613.4870665214887,125.60556000062206,9513.688000999537,1224.3646922183507
1781579342,10,,Aggregated,3.200000,0.000000,1300,1800,2100,2400,3300,4100,5400,8600,9500,9500,9500,863,0,1300,1611.3798562502914,125.60556000062206,9513.688000999537,1224.3499420625724
1781579343,10,,Aggregated,3.000000,0.000000,1300,1800,2100,2400,3300,4100,5400,8600,9500,9500,9500,865,0,1300,1612.011655078615,125.60556000062206,9513.688000999537,1224.6647398843932
1781579344,10,,Aggregated,3.000000,0.000000,1300,1800,2100,2400,3300,4100,5400,8600,9500,9500,9500,867,0,1300,1611.1580618154585,125.60556000062206,9513.688000999537,1224.1683967704728
1781579345,10,,Aggregated,3.000000,0.000000,1300,1800,2100,2400,3300,4100,5400,8600,9500,9500,9500,869,0,1300,1612.1132530632954,125.60556000062206,9513.688000999537,1224.4602991944764
1781579346,10,,Aggregated,2.900000,0.000000,1300,1800,2100,2400,3300,4100,5400,8600,9500,9500,9500,870,0,1300,1613.3688092069008,125.60556000062206,9513.688000999537,1224.9816091954024
1781579347,10,,Aggregated,2.900000,0.000000,1300,1800,2100,2400,3300,4100,5400,8600,9500,9500,9500,872,0,1300,1615.1760585458753,125.60556000062206,9513.688000999537,1225.5573394495414
1781579348,10,,Aggregated,2.400000,0.000000,1300,1800,2200,2400,3300,4100,5400,8600,9500,9500,9500,876,0,1300,1620.640903519412,125.60556000062206,9513.688000999537,1225.5342465753424
1781579349,10,,Aggregated,2.400000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,878,0,1300,1623.1229490398675,125.60556000062206,9513.688000999537,1225.3097949886105
1781579350,10,,Aggregated,2.300000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,880,0,1300,1624.006532778415,125.60556000062206,9513.688000999537,1225.634090909091
1781579351,10,,Aggregated,2.500000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,881,0,1300,1624.9176155505177,125.60556000062206,9513.688000999537,1226.0794551645856
1781579352,10,,Aggregated,2.000000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,883,0,1300,1625.7666319309235,125.60556000062206,9513.688000999537,1226.2763306908266
1781579353,10,,Aggregated,2.000000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,883,0,1300,1625.7666319309235,125.60556000062206,9513.688000999537,1226.2763306908266
1781579354,10,,Aggregated,1.900000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,885,0,1300,1629.9230237683694,125.60556000062206,9513.688000999537,1227.5457627118644
1781579355,10,,Aggregated,2.000000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,890,0,1300,1636.1514465719163,125.60556000062206,9513.688000999537,1227.5022471910113
1781579356,10,,Aggregated,1.900000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,891,0,1300,1635.954259712688,125.60556000062206,9513.688000999537,1227.6139169472503
1781579357,10,,Aggregated,1.700000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,893,0,1300,1639.2058917077316,125.60556000062206,9513.688000999537,1227.9350503919372
1781579358,10,,Aggregated,2.100000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,896,0,1300,1640.268203275674,125.60556000062206,9513.688000999537,1228.0044642857142
1781579359,10,,Aggregated,2.000000,0.000000,1300,1800,2200,2500,3300,4100,5400,8600,9500,9500,9500,900,0,1300,1637.5399666144492,125.60556000062206,9513.688000999537,1227.8655555555556
1781579360,10,,Aggregated,2.100000,0.000000,1300,1800,2200,2500,3300,4100,5300,8400,9500,9500,9500,903,0,1300,1633.094943699893,125.60556000062206,9513.688000999537,1227.2314507198228
1781579361,10,,Aggregated,2.100000,0.000000,1300,1800,2200,2500,3300,4100,5300,8400,9500,9500,9500,906,0,1300,1629.7426254370891,125.60556000062206,9513.688000999537,1226.901766004415
1781579362,10,,Aggregated,2.200000,0.000000,1300,1800,2200,2500,3300,4100,5300,8400,9500,9500,9500,909,0,1300,1627.1331293762403,125.60556000062206,9513.688000999537,1226.2695269526953
1781579363,10,,Aggregated,2.400000,0.000000,1300,1800,2200,2500,3300,4100,5300,8400,9500,9500,9500,911,0,1300,1625.8098342140515,125.60556000062206,9513.688000999537,1226.5016465422611
1781579364,10,,Aggregated,2.400000,0.000000,1300,1800,2200,2500,3300,4100,5300,8400,9500,9500,9500,914,0,1300,1624.7897795350116,125.60556000062206,9513.688000999537,1227.0765864332604
1781579365,10,,Aggregated,2.700000,0.000000,1300,1800,2200,2500,3300,4100,5300,8400,9500,9500,9500,919,0,1300,1621.7013887105547,125.60556000062206,9513.688000999537,1226.3340587595212
1781579366,10,,Aggregated,2.700000,0.000000,1300,1800,2200,2500,3300,4100,5300,8400,9500,9500,9500,920,0,1300,1620.5890308891298,125.60556000062206,9513.688000999537,1226.2076086956522
1781579367,10,,Aggregated,3.000000,0.000000,1300,1800,2200,2500,3300,4100,5300,8400,9500,9500,9500,921,0,1300,1619.970904950053,125.60556000062206,9513.688000999537,1226.4332247557004
1781579368,10,,Aggregated,3.000000,0.000000,1300,1800,2200,2500,3300,4100,5300,8400,9500,9500,9500,925,0,1300,1619.1194982659447,125.60556000062206,9513.688000999537,1226.3891891891892
1781579369,10,,Aggregated,2.800000,0.000000,1300,1800,2200,2400,3300,4100,5300,8400,9500,9500,9500,928,0,1300,1618.3925952704717,125.60556000062206,9513.688000999537,1226.0775862068965
1781579370,10,,Aggregated,2.600000,0.000000,1300,1800,2200,2400,3300,4100,5300,8400,9500,9500,9500,932,0,1300,1616.445606574028,125.60556000062206,9513.688000999537,1226.2864806866953
1781579371,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,934,0,1300,1614.301462827617,125.60556000062206,9513.688000999537,1225.7933618843683
1781579372,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,936,0,1300,1614.2539480715757,125.60556000062206,9513.688000999537,1225.8365384615386
1781579373,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,936,0,1300,1614.2539480715757,125.60556000062206,9513.688000999537,1225.8365384615386
1781579374,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,941,0,1300,1617.0094111902133,125.60556000062206,9513.688000999537,1226.8894792773644
1781579375,10,,Aggregated,2.600000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,945,0,1300,1617.2999586529002,125.60556000062206,9513.688000999537,1226.8031746031745
1781579376,10,,Aggregated,2.600000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,948,0,1300,1615.2724272700295,125.60556000062206,9513.688000999537,1226.7784810126582
1781579377,10,,Aggregated,2.500000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,953,0,1300,1608.900391946474,125.60556000062206,9513.688000999537,1225.8058761804828
1781579378,10,,Aggregated,2.700000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,955,0,1300,1607.2831662104602,125.60556000062206,9513.688000999537,1225.8
1781579379,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,957,0,1300,1604.774760706363,125.60556000062206,9513.688000999537,1225.682340647858
1781579380,10,,Aggregated,3.200000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,961,0,1300,1601.3582209427577,125.60556000062206,9513.688000999537,1225.5078043704475
1781579381,10,,Aggregated,3.000000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,962,0,1300,1600.6688232390752,125.60556000062206,9513.688000999537,1225.56237006237
1781579382,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,965,0,1300,1600.7073312248624,125.60556000062206,9513.688000999537,1225.479792746114
1781579383,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,968,0,1300,1600.254019221063,125.60556000062206,9513.688000999537,1225.5971074380166
1781579384,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,969,0,1300,1600.6959408049422,125.60556000062206,9513.688000999537,1225.9277605779155
1781579385,10,,Aggregated,3.000000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,973,0,1300,1599.5502493586707,125.60556000062206,9513.688000999537,1225.8828365878726
1781579386,10,,Aggregated,3.100000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,977,0,1300,1598.0183789324344,125.60556000062206,9513.688000999537,1225.539406345957
1781579387,10,,Aggregated,2.900000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,980,0,1300,1596.7300923571338,125.60556000062206,9513.688000999537,1225.6948979591837
1781579388,10,,Aggregated,2.900000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,981,0,1300,1595.838823942905,125.60556000062206,9513.688000999537,1225.5963302752293
1781579389,10,,Aggregated,2.900000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,984,0,1300,1596.9510697662495,125.60556000062206,9513.688000999537,1226.4024390243903
1781579390,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,988,0,1300,1596.6155342246843,125.60556000062206,9513.688000999537,1225.9544534412955
1781579391,10,,Aggregated,2.500000,0.000000,1300,1800,2100,2400,3300,4100,5300,8400,9500,9500,9500,990,0,1300,1597.2654621020065,125.60556000062206,9513.688000999537,1226.1070707070708
1781579392,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3200,4100,5300,8400,9500,9500,9500,992,0,1300,1596.2209110322433,125.60556000062206,9513.688000999537,1226.461693548387
1781579393,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3200,4100,5300,8400,9500,9500,9500,996,0,1300,1595.641876945768,125.60556000062206,9513.688000999537,1226.535140562249
1781579394,10,,Aggregated,2.800000,0.000000,1300,1800,2100,2400,3200,4100,5300,8400,9500,9500,9500,998,0,1300,1596.0849951162168,125.60556000062206,9513.688000999537,1226.6723446893789
1781579395,10,,Aggregated,2.700000,0.000000,1300,1800,2100,2400,3200,4000,5100,6400,9300,9500,9500,1001,0,1300,1594.2816501408456,125.60556000062206,9513.688000999537,1226.2327672327672
1781579396,10,,Aggregated,2.700000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1006,0,1300,1592.785661606349,125.60556000062206,9513.688000999537,1226.3717693836977
1781579397,10,,Aggregated,2.900000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1010,0,1300,1588.8539654306805,125.60556000062206,9513.688000999537,1225.348514851485
1781579398,10,,Aggregated,2.900000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1010,0,1300,1588.8539654306805,125.60556000062206,9513.688000999537,1225.348514851485
1781579399,10,,Aggregated,3.000000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1018,0,1300,1579.13693609724,125.60556000062206,9513.688000999537,1223.8811394891945
1781579400,10,,Aggregated,2.900000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1019,0,1300,1577.9599433689802,125.60556000062206,9513.688000999537,1223.7536800785083
1781579401,10,,Aggregated,3.100000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1021,0,1300,1576.80751363956,125.60556000062206,9513.688000999537,1223.920666013712
1781579402,10,,Aggregated,3.300000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1023,0,1300,1577.108768654929,125.60556000062206,9513.688000999537,1224.2130987292278
1781579403,10,,Aggregated,3.000000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1026,0,1300,1577.0800885867384,125.60556000062206,9513.688000999537,1223.6705653021443
1781579404,10,,Aggregated,3.100000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1029,0,1300,1576.5122062439195,125.60556000062206,9513.688000999537,1223.9679300291546
1781579405,10,,Aggregated,3.000000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1031,0,1300,1574.4123760417,125.60556000062206,9513.688000999537,1223.6915615906887
1781579406,10,,Aggregated,3.200000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1036,0,1300,1571.5866528783704,125.60556000062206,9513.688000999537,1223.5009652509652
1781579407,10,,Aggregated,3.100000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1037,0,1300,1570.9542723587192,125.60556000062206,9513.688000999537,1223.5313404050144
1781579408,10,,Aggregated,3.000000,0.000000,1300,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1041,0,1300,1566.2935753755935,125.60556000062206,9513.688000999537,1222.9308357348702
1781579409,10,,Aggregated,2.900000,0.000000,1200,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1045,0,1200,1562.7685919894657,125.60556000062206,9513.688000999537,1222.6755980861244
1781579410,10,,Aggregated,2.900000,0.000000,1200,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1045,0,1200,1562.7685919894657,125.60556000062206,9513.688000999537,1222.6755980861244
1781579411,10,,Aggregated,2.900000,0.000000,1200,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1048,0,1200,1561.0652817452215,125.60556000062206,9513.688000999537,1223.1975190839694
1781579412,10,,Aggregated,2.700000,0.000000,1200,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1052,0,1200,1559.1261831739453,125.60556000062206,9513.688000999537,1223.0247148288972
1781579413,10,,Aggregated,2.700000,0.000000,1200,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1053,0,1200,1558.0765963855565,125.60556000062206,9513.688000999537,1222.9582146248813
1781579414,10,,Aggregated,2.700000,0.000000,1200,1700,2100,2400,3200,4000,5100,6400,9300,9500,9500,1054,0,1200,1557.1192711062538,125.60556000062206,9513.688000999537,1222.8851992409868
1781579415,10,,Aggregated,2.900000,0.000000,1200,1700,2000,2400,3200,4000,5100,6400,9300,9500,9500,1059,0,1200,1556.1184921076417,125.60556000062206,9513.688000999537,1223.1359773371105
1781579416,10,,Aggregated,2.600000,0.000000,1200,1700,2000,2400,3100,4000,5100,6400,9300,9500,9500,1063,0,1200,1552.4123643330126,125.60556000062206,9513.688000999537,1222.4656632173096
1781579417,10,,Aggregated,2.400000,0.000000,1200,1700,2000,2400,3100,4000,5100,6400,9300,9500,9500,1065,0,1200,1549.9683226244056,125.60556000062206,9513.688000999537,1222.0901408450704
1781579418,10,,Aggregated,2.800000,0.000000,1200,1700,2000,2400,3100,4000,5100,6400,9300,9500,9500,1069,0,1200,1546.5549554424645,125.60556000062206,9513.688000999537,1221.8830682881198
1781579419,10,,Aggregated,2.700000,0.000000,1200,1700,2000,2400,3100,4000,5100,6400,9300,9500,9500,1072,0,1200,1543.8084806828303,125.60556000062206,9513.688000999537,1221.5960820895523
1781579420,10,,Aggregated,2.800000,0.000000,1200,1700,2000,2400,3100,4000,5100,6400,9300,9500,9500,1073,0,1200,1542.795461770731,125.60556000062206,9513.688000999537,1221.408201304753
1781579421,10,,Aggregated,2.800000,0.000000,1200,1700,2000,2400,3100,4000,5100,6400,9300,9500,9500,1075,0,1200,1541.554756202787,125.60556000062206,9513.688000999537,1221.5367441860465
1781579422,10,,Aggregated,2.700000,0.000000,1200,1700,2000,2300,3100,4000,5100,6400,9300,9500,9500,1079,0,1200,1541.003339301202,125.60556000062206,9513.688000999537,1221.6895273401296
1781579423,10,,Aggregated,2.700000,0.000000,1200,1700,2000,2400,3100,4000,5100,6400,9300,9500,9500,1080,0,1200,1541.8049367990704,125.60556000062206,9513.688000999537,1221.8768518518518
1781579424,10,,Aggregated,2.600000,0.000000,1200,1700,2000,2300,3100,3900,5100,6400,9300,9500,9500,1085,0,1200,1538.5341141142824,125.60556000062206,9513.688000999537,1221.6543778801843
1781579425,10,,Aggregated,2.700000,0.000000,1200,1700,2000,2300,3100,3900,5100,6400,9300,9500,9500,1088,0,1200,1537.9831818520217,125.60556000062206,9513.688000999537,1221.7711397058824
1781579427,10,,Aggregated,2.600000,0.000000,1200,1700,2000,2300,3100,3900,5100,6400,9300,9500,9500,1090,0,1200,1535.5328117385309,125.60556000062206,9513.688000999537,1221.2605504587157
1781579428,10,,Aggregated,3.100000,0.000000,1200,1700,2000,2300,3100,3900,5100,6400,9300,9500,9500,1093,0,1200,1533.0400889515072,125.60556000062206,9513.688000999537,1221.2863677950595
1781579429,10,,Aggregated,2.900000,0.000000,1200,1700,2000,2300,3100,3900,5100,6400,9300,9500,9500,1095,0,1200,1532.0222970748846,125.60556000062206,9513.688000999537,1221.5534246575342
1781579430,10,,Aggregated,2.700000,0.000000,1200,1700,2000,2300,3100,3900,5100,6400,9300,9500,9500,1098,0,1200,1530.656866543713,125.60556000062206,9513.688000999537,1221.6165755919853
1781579431,10,,Aggregated,2.800000,0.000000,1200,1700,2000,2300,3100,3900,5000,5900,9300,9500,9500,1101,0,1200,1528.362310552223,125.60556000062206,9513.688000999537,1221.314259763851
1781579432,10,,Aggregated,2.600000,0.000000,1200,1700,2000,2300,3100,3900,5000,5900,9300,9500,9500,1104,0,1200,1525.2906397880433,125.60556000062206,9513.688000999537,1221.0335144927535
1781579433,10,,Aggregated,2.600000,0.000000,1200,1700,2000,2300,3100,3900,5000,5900,9300,9500,9500,1106,0,1200,1524.4536352694388,125.60556000062206,9513.688000999537,1221.377938517179
1781579434,10,,Aggregated,2.800000,0.000000,1200,1700,2000,2300,3100,3900,5000,5900,9300,9500,9500,1110,0,1200,1522.6413294666643,125.60556000062206,9513.688000999537,1220.9414414414414
1781579435,10,,Aggregated,2.800000,0.000000,1200,1700,2000,2300,3100,3900,5000,5900,9300,9500,9500,1112,0,1200,1521.3383409838127,125.60556000062206,9513.688000999537,1221.0944244604316
1781579436,10,,Aggregated,2.700000,0.000000,1200,1700,2000,2300,3100,3900,5000,5900,9300,9500,9500,1113,0,1200,1520.3854331563325,125.60556000062206,9513.688000999537,1221.119496855346
1781579437,10,,Aggregated,2.900000,0.000000,1200,1700,2000,2300,3100,3900,5000,5900,9300,9500,9500,1116,0,1200,1517.3859605887073,125.60556000062206,9513.688000999537,1220.578853046595
1781579438,10,,Aggregated,2.700000,0.000000,1200,1700,2000,2300,3100,3900,5000,5900,9300,9500,9500,1118,0,1200,1517.499482292484,125.60556000062206,9513.688000999537,1221.191413237925
1781579439,10,,Aggregated,2.500000,0.000000,1200,1700,2000,2300,3100,3900,5000,5900,9300,9500,9500,1120,0,1200,1516.984122856246,125.60556000062206,9513.688000999537,1221.0839285714285
1781579440,10,,Aggregated,2.600000,0.000000,1200,1700,2000,2300,3100,3900,5000,5900,9300,9500,9500,1122,0,1200,1516.147858195182,125.60556000062206,9513.688000999537,1221.3449197860962
1781579441,10,,Aggregated,2.500000,0.000000,1200,1700,2000,2300,3100,3900,5000,5900,9300,9500,9500,1125,0,1200,1515.5911502711056,125.60556000062206,9513.688000999537,1221.6764444444445
1781579442,10,,Aggregated,2.400000,0.000000,1200,1700,2000,2200,3100,3900,5000,5900,9300,9500,9500,1129,0,1200,1513.0396588813035,125.60556000062206,9513.688000999537,1221.444641275465
1781579443,10,,Aggregated,2.400000,0.000000,1200,1600,2000,2200,3100,3900,5000,5900,9300,9500,9500,1130,0,1200,1512.1907466592845,125.60556000062206,9513.688000999537,1221.404424778761
1781579444,10,,Aggregated,2.300000,0.000000,1200,1600,2000,2200,3000,3900,5000,5900,9300,9500,9500,1132,0,1200,1510.0214032508763,125.60556000062206,9513.688000999537,1221.0742049469964
1781579445,10,,Aggregated,2.400000,0.000000,1200,1600,2000,2200,3000,3900,5000,5900,9300,9500,9500,1135,0,1200,1508.2403738264247,125.60556000062206,9513.688000999537,1221.0493392070484
1781579446,10,,Aggregated,2.400000,0.000000,1200,1600,2000,2200,3000,3900,5000,5900,9300,9500,9500,1138,0,1200,1505.8845084226652,125.60556000062206,9513.688000999537,1220.7715289982425
